full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Smart HDR 5 iPhone 16 terlalu agresif, foto jadi kelihatan tidak natural dan HDR-nya berlebihan.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"smart hdr 5 iphone 16 terlalu agresif, foto jadi kelihatan tidak natural dan hdr-nya berlebihan.",smart hdr  iphone  terlalu agresif foto jadi kelihatan tidak natural dan hdrnya berlebihan,smart hdr iphone terlalu agresif foto jadi lihat tidak natural dan hdrnya lebih,"['smart', 'hdr', 'iphone', 'terlalu', 'agresif', 'foto', 'jadi', 'lihat', 'tidak', 'natural', 'dan', 'hdrnya', 'lebih']","['smart', 'hdr', 'agresif', 'foto', 'lihat', 'natural', 'hdrnya']",smart hdr agresif foto lihat natural hdrnya,,"Smart HDR 5 iPhone 16 terlalu agresif, foto jadi kelihatan tidak natural dan HDR-nya berlebihan. ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Timer duration output iPhone 16 gampang diatur, timer duration mudah diatur optionnya untuk menyesuaikan opsi durasi timer pada output foto, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"timer duration output iphone 16 gampang diatur, timer duration mudah diatur optionnya untuk menyesuaikan opsi durasi timer pada output foto, simpel.",timer duration output iphone  gampang diatur timer duration mudah diatur optionnya untuk menyesuaikan opsi durasi timer pada output foto simpel,timer duration output iphone gampang atur timer duration mudah atur optionnya untuk sesuai opsi durasi timer pada output foto simpel,"['timer', 'duration', 'output', 'iphone', 'gampang', 'atur', 'timer', 'duration', 'mudah', 'atur', 'optionnya', 'untuk', 'sesuai', 'opsi', 'durasi', 'timer', 'pada', 'output', 'foto', 'simpel']","['timer', 'duration', 'output', 'gampang', 'atur', 'timer', 'duration', 'mudah', 'atur', 'optionnya', 'sesuai', 'opsi', 'durasi', 'timer', 'output', 'foto', 'simpel']",timer duration output gampang atur timer duration mudah atur optionnya sesuai opsi durasi timer output foto simpel,,"Timer duration output iPhone 16 gampang diatur, timer duration mudah diatur optionnya untuk menyesuaikan opsi durasi timer pada output foto, simpel. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
@ JLVsTW1 Itu kamera yang luar biasa dengan kemampuan zoom yang luar biasa. Menurut saya iPhone 16 baru Anda. Bagus sekali. Anda mengambil gambar yang begitu indah. Nikmati ponsel baru Anda. ï¸ï¸ï¸,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,@ jlvstw1 itu kamera yang luar biasa dengan kemampuan zoom yang luar biasa. menurut saya iphone 16 baru anda. bagus sekali. anda mengambil gambar yang begitu indah. nikmati ponsel baru anda. ï¸ï¸ï¸, jlvstw itu kamera yang luar biasa dengan kemampuan zoom yang luar biasa menurut saya iphone  baru anda bagus sekali anda mengambil gambar yang begitu indah nikmati ponsel baru anda ,jlvstw itu kamera yang luar biasa dengan mampu zoom yang luar biasa turut saya iphone baru anda bagus sekali anda ambil gambar yang begitu indah nikmat ponsel baru anda,"['jlvstw', 'itu', 'kamera', 'yang', 'luar', 'biasa', 'dengan', 'mampu', 'zoom', 'yang', 'luar', 'biasa', 'turut', 'saya', 'iphone', 'baru', 'anda', 'bagus', 'sekali', 'anda', 'ambil', 'gambar', 'yang', 'begitu', 'indah', 'nikmat', 'ponsel', 'baru', 'anda']","['jlvstw', 'kamera', 'zoom', 'bagus', 'ambil', 'gambar', 'indah', 'nikmat', 'ponsel']",jlvstw kamera zoom bagus ambil gambar indah nikmat ponsel,,@ JLVsTW1 Itu kamera yang luar biasa dengan kemampuan zoom yang luar biasa. Menurut saya iPhone 16 baru Anda. Bagus sekali. Anda mengambil gambar yang begitu indah. Nikmati ponsel baru Anda. ï¸ï¸ï¸ ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Brightness level output iPhone 16 lambat diatur, brightness level sulit diatur tingkatnya dan kurang praktis untuk menyesuaikan level kecerahan pada output foto dan video, tidak simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"brightness level output iphone 16 lambat diatur, brightness level sulit diatur tingkatnya dan kurang praktis untuk menyesuaikan level kecerahan pada output foto dan video, tidak simpel.",brightness level output iphone  lambat diatur brightness level sulit diatur tingkatnya dan kurang praktis untuk menyesuaikan level kecerahan pada output foto dan video tidak simpel,brightness level output iphone lambat atur brightness level sulit atur tingkat dan kurang praktis untuk sesuai level cerah pada output foto dan video tidak simpel,"['brightness', 'level', 'output', 'iphone', 'lambat', 'atur', 'brightness', 'level', 'sulit', 'atur', 'tingkat', 'dan', 'kurang', 'praktis', 'untuk', 'sesuai', 'level', 'cerah', 'pada', 'output', 'foto', 'dan', 'video', 'tidak', 'simpel']","['brightness', 'level', 'output', 'lambat', 'atur', 'brightness', 'level', 'sulit', 'atur', 'tingkat', 'praktis', 'sesuai', 'level', 'cerah', 'output', 'foto', 'video', 'simpel']",brightness level output lambat atur brightness level sulit atur tingkat praktis sesuai level cerah output foto video simpel,,"Brightness level output iPhone 16 lambat diatur, brightness level sulit diatur tingkatnya dan kurang praktis untuk menyesuaikan level kecerahan pada output foto dan video, tidak simpel. ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Macro mode magnification range output iPhone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"macro mode magnification range output iphone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel.",macro mode magnification range output iphone  gampang diatur macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro simpel,macro mode magnification range output iphone gampang atur macro mode magnification range mudah atur options selections untuk sesuai opsi selections range macro mode magnification pada output foto macro simpel,"['macro', 'mode', 'magnification', 'range', 'output', 'iphone', 'gampang', 'atur', 'macro', 'mode', 'magnification', 'range', 'mudah', 'atur', 'options', 'selections', 'untuk', 'sesuai', 'opsi', 'selections', 'range', 'macro', 'mode', 'magnification', 'pada', 'output', 'foto', 'macro', 'simpel']","['macro', 'mode', 'magnification', 'range', 'output', 'gampang', 'atur', 'macro', 'mode', 'magnification', 'range', 'mudah', 'atur', 'options', 'selections', 'sesuai', 'opsi', 'selections', 'range', 'macro', 'mode', 'magnification', 'output', 'foto', 'macro', 'simpel']",macro mode magnification range output gampang atur macro mode magnification range mudah atur options selections sesuai opsi selections range macro mode magnification output foto macro simpel,,"Macro mode magnification range output iPhone 16 gampang diatur, macro mode magnification range mudah diatur options selections untuk menyesuaikan opsi selections range macro mode magnification pada output foto macro, simpel. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"lens correction algorithm output iphone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel.",lens correction algorithm output iphone  gampang diganti lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video simpel,lens correction algorithm output iphone gampang ganti lens correction algorithm mudah ganti options selection untuk sesuai opsi algorithm lens correction pada output foto dan video simpel,"['lens', 'correction', 'algorithm', 'output', 'iphone', 'gampang', 'ganti', 'lens', 'correction', 'algorithm', 'mudah', 'ganti', 'options', 'selection', 'untuk', 'sesuai', 'opsi', 'algorithm', 'lens', 'correction', 'pada', 'output', 'foto', 'dan', 'video', 'simpel']","['lens', 'correction', 'algorithm', 'output', 'gampang', 'ganti', 'lens', 'correction', 'algorithm', 'mudah', 'ganti', 'options', 'selection', 'sesuai', 'opsi', 'algorithm', 'lens', 'correction', 'output', 'foto', 'video', 'simpel']",lens correction algorithm output gampang ganti lens correction algorithm mudah ganti options selection sesuai opsi algorithm lens correction output foto video simpel,,"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Output kamera iPhone 16 bikin lemot HP, performa jadi menurun saat dipakai foto dan video berat, multitasking jadi terganggu.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"output kamera iphone 16 bikin lemot hp, performa jadi menurun saat dipakai foto dan video berat, multitasking jadi terganggu.",output kamera iphone  bikin lemot hp performa jadi menurun saat dipakai foto dan video berat multitasking jadi terganggu,output kamera iphone bikin lot hp performa jadi turun saat pakai foto dan video berat multitasking jadi ganggu,"['output', 'kamera', 'iphone', 'bikin', 'lot', 'hp', 'performa', 'jadi', 'turun', 'saat', 'pakai', 'foto', 'dan', 'video', 'berat', 'multitasking', 'jadi', 'ganggu']","['output', 'kamera', 'bikin', 'lot', 'hp', 'performa', 'turun', 'pakai', 'foto', 'video', 'berat', 'multitasking', 'ganggu']",output kamera bikin lot hp performa turun pakai foto video berat multitasking ganggu,,"Output kamera iPhone 16 bikin lemot HP, performa jadi menurun saat dipakai foto dan video berat, multitasking jadi terganggu. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Burst mode speed output iPhone 16 cepat diatur, burst mode speed mudah diatur kecepatan jepretnya untuk menyesuaikan jumlah output foto burst per detik, instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"burst mode speed output iphone 16 cepat diatur, burst mode speed mudah diatur kecepatan jepretnya untuk menyesuaikan jumlah output foto burst per detik, instan.",burst mode speed output iphone  cepat diatur burst mode speed mudah diatur kecepatan jepretnya untuk menyesuaikan jumlah output foto burst per detik instan,burst mode speed output iphone cepat atur burst mode speed mudah atur cepat jepret untuk sesuai jumlah output foto burst per detik instan,"['burst', 'mode', 'speed', 'output', 'iphone', 'cepat', 'atur', 'burst', 'mode', 'speed', 'mudah', 'atur', 'cepat', 'jepret', 'untuk', 'sesuai', 'jumlah', 'output', 'foto', 'burst', 'per', 'detik', 'instan']","['burst', 'mode', 'speed', 'output', 'cepat', 'atur', 'burst', 'mode', 'speed', 'mudah', 'atur', 'cepat', 'jepret', 'sesuai', 'output', 'foto', 'burst', 'detik', 'instan']",burst mode speed output cepat atur burst mode speed mudah atur cepat jepret sesuai output foto burst detik instan,,"Burst mode speed output iPhone 16 cepat diatur, burst mode speed mudah diatur kecepatan jepretnya untuk menyesuaikan jumlah output foto burst per detik, instan. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Output kamera iPhone 16 mudah diperbaiki jika rusak, sparepart kamera mudah dicari dan layanan perbaikan output kamera terpercaya dan mudah diakses.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"output kamera iphone 16 mudah diperbaiki jika rusak, sparepart kamera mudah dicari dan layanan perbaikan output kamera terpercaya dan mudah diakses.",output kamera iphone  mudah diperbaiki jika rusak sparepart kamera mudah dicari dan layanan perbaikan output kamera terpercaya dan mudah diakses,output kamera iphone mudah baik jika rusak sparepart kamera mudah cari dan layan baik output kamera percaya dan mudah akses,"['output', 'kamera', 'iphone', 'mudah', 'baik', 'jika', 'rusak', 'sparepart', 'kamera', 'mudah', 'cari', 'dan', 'layan', 'baik', 'output', 'kamera', 'percaya', 'dan', 'mudah', 'akses']","['output', 'kamera', 'mudah', 'rusak', 'sparepart', 'kamera', 'mudah', 'cari', 'layan', 'output', 'kamera', 'percaya', 'mudah', 'akses']",output kamera mudah rusak sparepart kamera mudah cari layan output kamera percaya mudah akses,,"Output kamera iPhone 16 mudah diperbaiki jika rusak, sparepart kamera mudah dicari dan layanan perbaikan output kamera terpercaya dan mudah diakses. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Output video 4K iPhone 16 lambat di-render, proses rendering video 4K tidak efisien dan memakan waktu lama.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"output video 4k iphone 16 lambat di-render, proses rendering video 4k tidak efisien dan memakan waktu lama.",output video k iphone  lambat dirender proses rendering video k tidak efisien dan memakan waktu lama,output video k iphone lambat dirender proses rendering video k tidak efisien dan makan waktu lama,"['output', 'video', 'k', 'iphone', 'lambat', 'dirender', 'proses', 'rendering', 'video', 'k', 'tidak', 'efisien', 'dan', 'makan', 'waktu', 'lama']","['output', 'video', 'k', 'lambat', 'dirender', 'proses', 'rendering', 'video', 'k', 'efisien', 'makan']",output video k lambat dirender proses rendering video k efisien makan,,"Output video 4K iPhone 16 lambat di-render, proses rendering video 4K tidak efisien dan memakan waktu lama. ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Histogram output iPhone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"histogram output iphone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan.",histogram output iphone  cepat ditampilkan histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video instan,histogram output iphone cepat tampil histogram mudah tampil di viewfinder untuk menganalisa exposure output foto dan video instan,"['histogram', 'output', 'iphone', 'cepat', 'tampil', 'histogram', 'mudah', 'tampil', 'di', 'viewfinder', 'untuk', 'menganalisa', 'exposure', 'output', 'foto', 'dan', 'video', 'instan']","['histogram', 'output', 'cepat', 'tampil', 'histogram', 'mudah', 'tampil', 'viewfinder', 'menganalisa', 'exposure', 'output', 'foto', 'video', 'instan']",histogram output cepat tampil histogram mudah tampil viewfinder menganalisa exposure output foto video instan,,"Histogram output iPhone 16 cepat ditampilkan, histogram mudah ditampilkan di viewfinder untuk menganalisa exposure output foto dan video, instan. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
@ijustine Sejujurnya... Saya sedang melihat kamera mirrorless Sony Alpha----tapi sial... 16 Pro Max terus membuat saya mempertanyakan rencana pembelian kamera saya. ;) Saya memiliki DSLR Nikon lama dengan lensa dll---dan saya kebanyakan hanya menggunakan iPhone akhir-akhir ini. Menunggu tanggal 20! :),0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,@ijustine sejujurnya... saya sedang melihat kamera mirrorless sony alpha----tapi sial... 16 pro max terus membuat saya mempertanyakan rencana pembelian kamera saya. ;) saya memiliki dslr nikon lama dengan lensa dll---dan saya kebanyakan hanya menggunakan iphone akhir-akhir ini. menunggu tanggal 20! :),ijustine sejujurnya saya sedang melihat kamera mirrorless sony alphatapi sial  pro max terus membuat saya mempertanyakan rencana pembelian kamera saya  saya memiliki dslr nikon lama dengan lensa dlldan saya kebanyakan hanya menggunakan iphone akhirakhir ini menunggu tanggal  ,ijustine jujur saya sedang lihat kamera mirrorless sony alphatapi sial pro max terus buat saya tanya rencana beli kamera saya saya milik dslr nikon lama dengan lensa dlldan saya banyak hanya guna iphone akhirakhir ini tunggu tanggal,"['ijustine', 'jujur', 'saya', 'sedang', 'lihat', 'kamera', 'mirrorless', 'sony', 'alphatapi', 'sial', 'pro', 'max', 'terus', 'buat', 'saya', 'tanya', 'rencana', 'beli', 'kamera', 'saya', 'saya', 'milik', 'dslr', 'nikon', 'lama', 'dengan', 'lensa', 'dlldan', 'saya', 'banyak', 'hanya', 'guna', 'iphone', 'akhirakhir', 'ini', 'tunggu', 'tanggal']","['ijustine', 'jujur', 'lihat', 'kamera', 'mirrorless', 'sony', 'alphatapi', 'sial', 'pro', 'max', 'rencana', 'beli', 'kamera', 'milik', 'dslr', 'nikon', 'lensa', 'dlldan', 'akhirakhir', 'tunggu', 'tanggal']",ijustine jujur lihat kamera mirrorless sony alphatapi sial pro max rencana beli kamera milik dslr nikon lensa dlldan akhirakhir tunggu tanggal,,@ijustine Sejujurnya... Saya sedang melihat kamera mirrorless Sony Alpha----tapi sial... 16 Pro Max terus membuat saya mempertanyakan rencana pembelian kamera saya. ;) Saya memiliki DSLR Nikon lama dengan lensa dll---dan saya kebanyakan hanya menggunakan iPhone akhir-akhir ini. Menunggu tanggal 20! :) ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Frame overlays aspect ratio output iPhone 16 gampang diganti, frame overlays aspect ratio mudah diganti option selection untuk menyesuaikan opsi aspect ratio frame overlays pada output foto dan video, instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"frame overlays aspect ratio output iphone 16 gampang diganti, frame overlays aspect ratio mudah diganti option selection untuk menyesuaikan opsi aspect ratio frame overlays pada output foto dan video, instan.",frame overlays aspect ratio output iphone  gampang diganti frame overlays aspect ratio mudah diganti option selection untuk menyesuaikan opsi aspect ratio frame overlays pada output foto dan video instan,frame overlays aspect ratio output iphone gampang ganti frame overlays aspect ratio mudah ganti option selection untuk sesuai opsi aspect ratio frame overlays pada output foto dan video instan,"['frame', 'overlays', 'aspect', 'ratio', 'output', 'iphone', 'gampang', 'ganti', 'frame', 'overlays', 'aspect', 'ratio', 'mudah', 'ganti', 'option', 'selection', 'untuk', 'sesuai', 'opsi', 'aspect', 'ratio', 'frame', 'overlays', 'pada', 'output', 'foto', 'dan', 'video', 'instan']","['frame', 'overlays', 'aspect', 'ratio', 'output', 'gampang', 'ganti', 'frame', 'overlays', 'aspect', 'ratio', 'mudah', 'ganti', 'option', 'selection', 'sesuai', 'opsi', 'aspect', 'ratio', 'frame', 'overlays', 'output', 'foto', 'video', 'instan']",frame overlays aspect ratio output gampang ganti frame overlays aspect ratio mudah ganti option selection sesuai opsi aspect ratio frame overlays output foto video instan,,"Frame overlays aspect ratio output iPhone 16 gampang diganti, frame overlays aspect ratio mudah diganti option selection untuk menyesuaikan opsi aspect ratio frame overlays pada output foto dan video, instan. ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
