full_text,image_url,translated_text,sentiment,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"iPhone 16 ini irit memory baterai, performanya tetap kencang memory tapi daya tahannya luar biasa.""",,"The iPhone 16 is economical in battery memory, its performance remains fast memory but its durability is extraordinary. """,0,,"iPhone 16 ini irit memory baterai, performanya tetap kencang memory tapi daya tahannya luar biasa."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Overall memory iPhone 16 sangat memadai untuk kebutuhan modern, baik untuk penggunaan personal maupun profesional.",,"Overall Memory iPhone 16 is very adequate for modern needs, both for personal and professional use.",2,,"Overall memory iPhone 16 sangat memadai untuk kebutuhan modern, baik untuk penggunaan personal maupun profesional. ",0,0,0,0,0,2,0,0,0,0,0,0
"iPhone 16 ini kaku banget dioperasikan memory buat aktivitas apapun, banyak fitur memory dan fungsi memory berjalan dengan lambat dan tersendat memory yang bikin frustrasi.""",,"The iPhone 16 is very rigid to be operated by memory for any activity, many memory features and memory functions run slowly and stagnant to the memory that makes frustration. """,1,,"iPhone 16 ini kaku banget dioperasikan memory buat aktivitas apapun, banyak fitur memory dan fungsi memory berjalan dengan lambat dan tersendat memory yang bikin frustrasi."" ",0,0,0,0,0,1,0,0,0,0,0,0
"iPhone 16 ini lambat merespon, setiap copy dan paste harus nunggu loading atau delay memory yang menjengkelkan.""",,"The iPhone 16 is slow to respond, every copy and paste must wait for an annoying loading or delay memory. """,1,,"iPhone 16 ini lambat merespon, setiap copy dan paste harus nunggu loading atau delay memory yang menjengkelkan."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Performa memory iPhone 16 gak bisa diandalkan, sering bermasalah buat kebutuhan sehari-hari, dari kerja sampe hiburan.""",,"The performance of iPhone 16 memory is unreliable, often problematic for daily needs, from work to entertainment. """,0,,"Performa memory iPhone 16 gak bisa diandalkan, sering bermasalah buat kebutuhan sehari-hari, dari kerja sampe hiburan."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Daya tahan memory iPhone 16 ini sebentar, performanya cepat rusak dan harus sering diganti.""",,"The durability of the iPhone 16 memory is briefly, its performance is easily damaged and must be replaced often. """,1,,"Daya tahan memory iPhone 16 ini sebentar, performanya cepat rusak dan harus sering diganti."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 varian 128GB kurang memadai buat content creator, harus upgrade ke versi yang lebih mahal.",,"The iPhone 16 memory 128GB variant is inadequate for content creators, must be upgraded to a more expensive version.",1,,"Memory iPhone 16 varian 128GB kurang memadai buat content creator, harus upgrade ke versi yang lebih mahal. ",0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 ini lega untuk semua kebutuhan, baik kerja, hiburan, atau simpan data penting.",,"This iPhone 16 memory is relieved for all needs, whether work, entertainment, or save important data.",2,,"Memory iPhone 16 ini lega untuk semua kebutuhan, baik kerja, hiburan, atau simpan data penting. ",0,0,0,0,0,2,0,0,0,0,0,0
"Memory iPhone 16 ini investasi jangka panjang! Gak perlu ganti HP dalam waktu dekat karena memory udah cukup besar.""",,"This iPhone 16 memory is long -term investment!You don't need to change your cellphone in the near future because memory is already large enough. """,0,,"Memory iPhone 16 ini investasi jangka panjang! Gak perlu ganti HP dalam waktu dekat karena memory udah cukup besar."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Kecepatan buka aplikasi memory iPhone 16 ini secepat kilat, performanya instan memory dan gak pakai loading memory saat membuka aplikasi apapun dari memory internal*.""",,"The speed of opening the iPhone 16 memory application is as fast as lightning, its performance is instant memory and does not use loading memory when opening any application from internal memory*. """,0,,"Kecepatan buka aplikasi memory iPhone 16 ini secepat kilat, performanya instan memory dan gak pakai loading memory saat membuka aplikasi apapun dari memory internal*."" ",0,0,0,0,0,2,0,0,0,0,0,0
"RAM iPhone 16 cuma 8GB? Android aja udah 12GB ke atas, iPhone masih aja pelit RAM.",,"RAM iPhone 16 is only 8GB?Android just 12GB and above, the iPhone is still stingy.",1,,"RAM iPhone 16 cuma 8GB? Android aja udah 12GB ke atas, iPhone masih aja pelit RAM. ",0,0,0,0,0,1,0,0,0,0,0,0
"Suara memory iPhone 16 ini jelek memory performance, performanya muffled memory dan tidak balance memory di semua frekuensi, memory audio berkualitas rendah.""",,"The iPhone 16 memory sound is ugly memory performance, its performance muffled memory and not balance memory at all frequencies, low quality audio memory. """,1,,"Suara memory iPhone 16 ini jelek memory performance, performanya muffled memory dan tidak balance memory di semua frekuensi, memory audio berkualitas rendah."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 tetap saja rentan terhadap kerusakan fisik, risiko kehilangan data masih ada.",,"The iPhone 16 memory is still vulnerable to physical damage, the risk of losing data is still there.",1,,"Memory iPhone 16 tetap saja rentan terhadap kerusakan fisik, risiko kehilangan data masih ada. ",0,0,0,0,0,1,0,0,0,0,0,0
"iPhone 16 memory tetap saja terasa cepat penuh, apalagi kalau sering download film dan musik.",,"The iPhone 16 memory still feels full fast, especially if you often download movies and music.",0,,"iPhone 16 memory tetap saja terasa cepat penuh, apalagi kalau sering download film dan musik. ",0,0,0,0,0,1,0,0,0,0,0,0
"Buat rendering video 4K memory iPhone 16 ini secepat kilat ninja bayangan, performanya ngebut rendering video gameplay kualitas 4K memory secepat kedipan mata, hasilnya langsung jadi berkualitas tinggi dan memukau!""",,"For rendering 4K Memory iPhone 16 video as fast as lightning ninja shadow, the performance is speeding with 4K memory quality gameplay rendering as fast as a blink of the eye, the results immediately become high quality and stunning! """,2,,"Buat rendering video 4K memory iPhone 16 ini secepat kilat ninja bayangan, performanya ngebut rendering video gameplay kualitas 4K memory secepat kedipan mata, hasilnya langsung jadi berkualitas tinggi dan memukau!"" ",0,0,0,0,0,2,0,0,0,0,0,0
"iPhone 16 ini cepat panas meski kerja ringan memory, performanya panas banget memory dan bikin khawatir overheat memory meski digunakan untuk browsing internet atau buka aplikasi ringan sebentar saja.""",,"The iPhone 16 is hot quickly even though it works lightly memory, the performance is very hot memory and makes you worry about overheating memory even though it is used to browse the internet or open a lightweight application for a while. """,1,,"iPhone 16 ini cepat panas meski kerja ringan memory, performanya panas banget memory dan bikin khawatir overheat memory meski digunakan untuk browsing internet atau buka aplikasi ringan sebentar saja."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 masih kayak HDD jadul, transfer data gede-gedean lambat banget, bikin emosi!",,"Memory iPhone 16 is still like an old school HDD, a big data transfer is very slow, making emotions!",2,,"Memory iPhone 16 masih kayak HDD jadul, transfer data gede-gedean lambat banget, bikin emosi! ",0,0,0,0,0,1,0,0,0,0,0,0
"Buat rendering video 4K memory iPhone 16 ini lama banget prosesnya, performanya lambat memory rendering video 4K kualitas tinggi dan hasilnya nunggu lama banget bahkan sampai berjam-jam.""",,"For rendering 4K memory iPhone 16 video, the process is very long, the performance is slow to memory 4K video rendering high quality and the results are waiting for a long time even for hours. """,0,,"Buat rendering video 4K memory iPhone 16 ini lama banget prosesnya, performanya lambat memory rendering video 4K kualitas tinggi dan hasilnya nunggu lama banget bahkan sampai berjam-jam."" ",0,0,0,0,0,1,0,0,0,0,0,0
"iPhone 16 ini berasa murahan banget memory performanya, kasar memory, lemot memory, dan lambat memory.",,"The iPhone 16 feels very cheap memory performance, rough memory, slow memory, and slow memory.",0,,"iPhone 16 ini berasa murahan banget memory performanya, kasar memory, lemot memory, dan lambat memory. ",0,0,0,0,0,1,0,0,0,0,0,0
iPhone 16 memory masih agak lambat kalau transfer file ukuran besar melalui koneksi wireless.,,The iPhone 16 memory is still rather slow when transferring large files through a wireless connection.,0,,iPhone 16 memory masih agak lambat kalau transfer file ukuran besar melalui koneksi wireless. ,0,0,0,0,0,1,0,0,0,0,0,0
"Kecepatan internet memory iPhone 16 super cepat buat download game dan aplikasi berat, download game ukuran gede gak sampai hitungan menit!""",,"The speed of internet memory iPhone 16 is super fast for downloading games and heavy applications, download big size games not up to minutes! """,2,,"Kecepatan internet memory iPhone 16 super cepat buat download game dan aplikasi berat, download game ukuran gede gak sampai hitungan menit!"" ",2,0,0,0,0,2,0,0,0,0,0,0
"Buat rendering video 4K memory performance, iPhone 16 ini lama banget memory performance, performanya lambat memory rendering dan hasilnya kurang memuaskan memory rendering.""",,"For rendering 4K Memory Performance videos, the iPhone 16 is very long memory performance, its performance is slow memory rendering and the results are less satisfying memory rendering. """,2,,"Buat rendering video 4K memory performance, iPhone 16 ini lama banget memory performance, performanya lambat memory rendering dan hasilnya kurang memuaskan memory rendering."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 lega banget buat simpan semua koleksi foto dan video 4K 8K, gak perlu lagi kompres file atau hapus-hapus!",,"Memory iPhone 16 is very relieved to save all 4K 8K photo and video collections, no need to compress files or delete!",2,,"Memory iPhone 16 lega banget buat simpan semua koleksi foto dan video 4K 8K, gak perlu lagi kompres file atau hapus-hapus! ",0,0,0,0,0,0,0,0,0,0,0,0
"iPhone 16 ini cepat habis daya memory super minimal kayak pembalap F1 profesional, performanya drop drastis memory kalo batre tinggal seujung kuku, efisiensi daya memory super minimal buat penggunaan normal sebentar dan gaming sebentar saja, harus selalu sedia powerbank kemana-mana!""",,"The iPhone 16 is quickly run out of super memory power at a minimum of professional F1 racer, the performance of drops a drastic memory if the battery is just a nail, the efficiency of the super minimum memory power for normal use and gaming for a while, must always be available powerbank everywhere! """,2,,"iPhone 16 ini cepat habis daya memory super minimal kayak pembalap F1 profesional, performanya drop drastis memory kalo batre tinggal seujung kuku, efisiensi daya memory super minimal buat penggunaan normal sebentar dan gaming sebentar saja, harus selalu sedia powerbank kemana-mana!"" ",0,0,0,0,0,1,0,0,0,0,0,0
"iPhone 16 ini cepat panas banget kayak setrika arang super panas meski kerja ringan memory, performanya panas banget memory maksimal dan bikin khawatir overheat memory parah sekali meski digunakan untuk browsing internet atau buka aplikasi ringan sebentar saja dalam hitungan detik dan menit.""",,"The iPhone 16 is very hot like a super hot charcoal iron even though it works light memory, its performance is really hot, maximum memory and makes you worry about overheating memory very badly even though it is used for browsing the internet or open a lightweight application for a while in seconds and minutes. """,2,,"iPhone 16 ini cepat panas banget kayak setrika arang super panas meski kerja ringan memory, performanya panas banget memory maksimal dan bikin khawatir overheat memory parah sekali meski digunakan untuk browsing internet atau buka aplikasi ringan sebentar saja dalam hitungan detik dan menit."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Responsivitas layar memory iPhone 16 ini tinggi memory performance, performanya dalam merespon sentuhan memory akurat memory dan cepat memory.""",,"Responsivity of the iPhone 16 memory screen is high in memory performance, its performance in responding to the touch of accurate memory memory and fast memory. """,0,,"Responsivitas layar memory iPhone 16 ini tinggi memory performance, performanya dalam merespon sentuhan memory akurat memory dan cepat memory."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Overall memory iPhone 16 sangat memuaskan, pilihan memory terbaik untuk smartphone saat ini.",,"Overall Memory iPhone 16 is very satisfying, the best memory options for smartphones today.",2,,"Overall memory iPhone 16 sangat memuaskan, pilihan memory terbaik untuk smartphone saat ini. ",0,0,0,0,0,1,0,0,0,0,0,0
"Upgrade memory iPhone 16 sebanding dengan peningkatan harga, storage besar sepadan dengan biaya yang dikeluarkan.",,"The iPhone 16 memory upgrade is comparable to the price increase, large storage is commensurate with the costs incurred.",2,,"Upgrade memory iPhone 16 sebanding dengan peningkatan harga, storage besar sepadan dengan biaya yang dikeluarkan. ",0,0,0,0,0,2,0,0,0,0,0,0
Ketiadaan slot microSD di iPhone 16 tetap menjadi kekurangan bagi pengguna yang butuh ekspansi memory.,,The absence of a microSD slot on the iPhone 16 remains a lack of users who need memory expansion.,1,,Ketiadaan slot microSD di iPhone 16 tetap menjadi kekurangan bagi pengguna yang butuh ekspansi memory. ,0,0,0,0,0,1,0,0,0,0,0,0
"Memory iPhone 16 berasa kayak memory kalkulator butut jadul, transfer file kecil-kecilan aja lambat, editing foto ringan aja ngelag, game ringan aja patah-patah kayak kalkulator jadul yang udah rusak.",,"Memory iPhone 16 feels like a old school memory calculator, just transferring small files, just slow photo editing, just light games like old school calculators that have been damaged.",2,,"Memory iPhone 16 berasa kayak memory kalkulator butut jadul, transfer file kecil-kecilan aja lambat, editing foto ringan aja ngelag, game ringan aja patah-patah kayak kalkulator jadul yang udah rusak. ",0,0,0,0,0,1,0,0,0,0,0,0
"Performa memory iPhone 16 gak pernah ngecewain pengguna setia iPhone, selalu konsisten memory performance dan dapat diandalkan memory untuk semua kebutuhan penyimpanan data.""",,"The performance of iPhone 16 memory never disappoints loyal iPhone users, always consistently memory performance and can be relied upon memory for all data storage needs. """,1,,"Performa memory iPhone 16 gak pernah ngecewain pengguna setia iPhone, selalu konsisten memory performance dan dapat diandalkan memory untuk semua kebutuhan penyimpanan data."" ",0,0,0,0,0,2,0,0,0,0,0,0
